"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies ceil(1 * 7 / 100) = ceil(0.07) = 1.","0","test_quorum_with_1_citizen_equals_1","Near Citizens House","Wed Dec 17 20:57:42 UTC 2025","passed","Wed Dec 17 20:57:42 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"","0","should produce consistent output for same input","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > extractEd25519PublicKeyHex > Happy Path","Shared Library Unit Tests","",""
"","55","should support BiometricID attestation (ID=2)","Near Citizens House","Wed Dec 17 20:56:44 UTC 2025","passed","Wed Dec 17 20:56:44 UTC 2025","ZK Verification > verifyStoredProof > Positive Tests - Attestation Types","Shared Library Unit Tests","",""
"Test 2.7.2: Verifies that read operations (is_account_verified, get_verified_count, get_verified_accounts) still work when the contract is paused.","4227","test_pause_allows_read_operations","Near Citizens House","Wed Dec 17 21:07:06 UTC 2025","passed","Wed Dec 17 21:07:10 UTC 2025","Pause/Unpause","Verified Accounts Integration Tests","",""
"Verifies that valid NEP-413 signatures are accepted and verification is stored correctly.","3700","test_valid_signature_verification_succeeds","Near Citizens House","Wed Dec 17 21:07:55 UTC 2025","passed","Wed Dec 17 21:07:59 UTC 2025","Signature Verification","Verified Accounts Integration Tests","",""
"Verifies that invalid NEAR signatures are rejected during NEP-413 verification.","61","test_invalid_signature","Near Citizens House","Wed Dec 17 20:57:33 UTC 2025","passed","Wed Dec 17 20:57:33 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"","62","should include RPC URL used for verification","Near Citizens House","Wed Dec 17 20:56:45 UTC 2025","passed","Wed Dec 17 20:56:45 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Happy Path","Shared Library Unit Tests","",""
"","0","should handle non-numeric proof values","Near Citizens House","Wed Dec 17 20:56:45 UTC 2025","passed","Wed Dec 17 20:56:45 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Negative Tests","Shared Library Unit Tests","",""
"Verifies that duplicate nullifiers are rejected to prevent double-verification.","5215","test_duplicate_nullifier_rejected","Near Citizens House","Wed Dec 17 21:07:37 UTC 2025","passed","Wed Dec 17 21:07:42 UTC 2025","Signature Verification","Verified Accounts Integration Tests","",""
"Tests boundary transition from 1 to 2 quorum (14→15 citizens).","0","test_quorum_boundary_1_to_2","Near Citizens House","Wed Dec 17 20:57:42 UTC 2025","passed","Wed Dec 17 20:57:42 UTC 2025","Quorum Boundaries","Sputnik Bridge Unit Tests","",""
"Verifies that callback_add_member cannot be called externally, protected by #[private] macro. Security-critical test.","5811","test_callback_add_member_cannot_be_called_externally","Near Citizens House","Wed Dec 17 21:18:33 UTC 2025","passed","Wed Dec 17 21:18:39 UTC 2025","Callback Security","Sputnik Bridge Integration Tests","",""
"Verifies callback handles promise failure during verification check with appropriate error.","49","test_callback_add_member_promise_failed","Near Citizens House","Wed Dec 17 20:57:42 UTC 2025","passed","Wed Dec 17 20:57:42 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"Verifies that ongoing and subsequent operations work correctly after backend wallet rotation. Tests state consistency across rotation.","13014","test_operations_continue_after_wallet_rotation","Near Citizens House","Wed Dec 17 21:09:17 UTC 2025","passed","Wed Dec 17 21:09:30 UTC 2025","Backend Wallet Management","Sputnik Bridge Integration Tests","",""
"","0","test_weight_or_ratio_empty_array_fails","Near Citizens House","Wed Dec 17 20:57:45 UTC 2025","passed","Wed Dec 17 20:57:45 UTC 2025","Validation","Sputnik DAO Interface Tests","",""
"","1","should handle very long recipient string","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"Verifies that a proof with exactly 21 public signals within the length limit is accepted.","61","test_public_signals_at_max_length_allowed","Near Citizens House","Wed Dec 17 20:57:33 UTC 2025","passed","Wed Dec 17 20:57:33 UTC 2025","Proof Validation","Verified Accounts Unit Tests","",""
"","58","should complete within reasonable time (30s)","Near Citizens House","Wed Dec 17 20:56:46 UTC 2025","passed","Wed Dec 17 20:56:46 UTC 2025","ZK Verification > RPC Failover Mechanism > Timeout Handling","Shared Library Unit Tests","",""
"Verifies that random accounts without any role cannot add proposals to the DAO. Security-critical test.","5822","test_random_account_cannot_add_proposal_to_dao","Near Citizens House","Wed Dec 17 21:18:55 UTC 2025","passed","Wed Dec 17 21:19:00 UTC 2025","Access Control","Sputnik Bridge Integration Tests","",""
"Verifies create_proposal schedules add_proposal call with correct target, gas, and trimmed description payload.","29","test_create_proposal_schedules_add_proposal","Near Citizens House","Wed Dec 17 20:57:42 UTC 2025","passed","Wed Dec 17 20:57:42 UTC 2025","Write Functions","Sputnik Bridge Unit Tests","",""
"","0","accepts 0x + 40 lowercase hex chars","Near Citizens House","Wed Dec 17 20:56:47 UTC 2025","passed","Wed Dec 17 20:56:47 UTC 2025","NEAR Account Validation > ethImplicitAccountSchema > valid ETH-implicit accounts","Shared Library Unit Tests","",""
"","0","accepts named accounts","Near Citizens House","Wed Dec 17 20:56:47 UTC 2025","passed","Wed Dec 17 20:56:47 UTC 2025","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"
## Purpose
Verifies that all citizens in the DAO are verified in the verified-accounts contract.
This is a critical Sybil-resistance invariant.

## Test 13.3.1 - dao_citizens_are_verified

## Invariant
For every account in the DAO citizen role, is_account_verified() == true.
","23075","test_dao_citizens_are_verified","Near Citizens House","Wed Dec 17 21:19:40 UTC 2025","passed","Wed Dec 17 21:20:03 UTC 2025","State Consistency","Sputnik Bridge Integration Tests","",""
"Verifies callback handles promise failure when approving member addition with appropriate error.","49","test_callback_member_added_promise_failed","Near Citizens House","Wed Dec 17 20:57:42 UTC 2025","passed","Wed Dec 17 20:57:42 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"","0","test_weight_or_ratio_weight_serialization","Near Citizens House","Wed Dec 17 20:57:45 UTC 2025","passed","Wed Dec 17 20:57:45 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"","1","should handle empty recipient string","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"","0","test_role_kind_everyone_serialization","Near Citizens House","Wed Dec 17 20:57:45 UTC 2025","passed","Wed Dec 17 20:57:45 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"Verifies that recipient mismatch between near_account_id and signature_data.recipient is rejected.","4744","test_recipient_mismatch","Near Citizens House","Wed Dec 17 21:07:01 UTC 2025","passed","Wed Dec 17 21:07:06 UTC 2025","Input Validation","Verified Accounts Integration Tests","",""
"
## Purpose
Verifies the complete happy path for storing a verified account with real ED25519 cryptographic signatures.

## Preconditions
- Backend wallet is configured as contract owner
- User has a valid ED25519 keypair
- NEP-413 signature is properly formatted and valid

## Expected Behavior
1. Verification is stored without panic
2. Account is marked as verified
3. Verified count increments to 1
4. `verification_stored` event is emitted with correct JSON format
5. Account data is retrievable with correct nullifier
","60","test_happy_path_store_verification","Near Citizens House","Wed Dec 17 20:57:33 UTC 2025","passed","Wed Dec 17 20:57:33 UTC 2025","Store Verification","Verified Accounts Unit Tests","",""
"","59","should handle proof with zero values","Near Citizens House","Wed Dec 17 20:56:44 UTC 2025","passed","Wed Dec 17 20:56:44 UTC 2025","ZK Verification > verifyStoredProof > Negative Tests","Shared Library Unit Tests","",""
"","5","should verify signature with different valid nonces","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > verifyNearSignature > Positive Tests","Shared Library Unit Tests","",""
"","0","accepts ETH-implicit accounts","Near Citizens House","Wed Dec 17 20:56:47 UTC 2025","passed","Wed Dec 17 20:56:47 UTC 2025","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"Verifies that storing verifications is blocked when the contract is paused.","89","test_store_verification_when_paused","Near Citizens House","Wed Dec 17 20:57:33 UTC 2025","passed","Wed Dec 17 20:57:33 UTC 2025","Pause/Unpause","Verified Accounts Unit Tests","",""
"Verifies that the proposal_created event is emitted when a proposal is created via the bridge with correct event data.","5859","test_proposal_created_event_emitted","Near Citizens House","Wed Dec 17 21:09:22 UTC 2025","passed","Wed Dec 17 21:09:28 UTC 2025","Events","Sputnik Bridge Integration Tests","",""
"","0","accepts implicit accounts","Near Citizens House","Wed Dec 17 20:56:47 UTC 2025","passed","Wed Dec 17 20:56:47 UTC 2025","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"Verifies that newly initialized contract starts with zero verified accounts.","51","test_invariant_verified_count_starts_at_zero","Near Citizens House","Wed Dec 17 20:57:32 UTC 2025","passed","Wed Dec 17 20:57:32 UTC 2025","Invariants","Verified Accounts Unit Tests","",""
"","0","rejects uppercase 0X prefix","Near Citizens House","Wed Dec 17 20:56:47 UTC 2025","passed","Wed Dec 17 20:56:47 UTC 2025","NEAR Account Validation > ethImplicitAccountSchema > invalid ETH-implicit accounts","Shared Library Unit Tests","",""
"Verifies that proof components exactly at the 80 character limit are accepted.","64","test_proof_components_at_max_length_allowed","Near Citizens House","Wed Dec 17 20:57:33 UTC 2025","passed","Wed Dec 17 20:57:33 UTC 2025","Proof Validation","Verified Accounts Unit Tests","",""
"
## Purpose
Verifies that only the backend wallet can call add_member.

## Security
Unauthorized accounts should receive ""Only backend wallet"" error.
","6826","test_add_member_unauthorized","Near Citizens House","Wed Dec 17 21:17:33 UTC 2025","passed","Wed Dec 17 21:17:40 UTC 2025","Member Addition","Sputnik Bridge Integration Tests","",""
"Verifies that the contract initializes correctly with proper backend wallet, zero count, and unpaused state.","2731","test_contract_initialization","Near Citizens House","Wed Dec 17 21:06:47 UTC 2025","passed","Wed Dec 17 21:06:50 UTC 2025","Initialization","Verified Accounts Integration Tests","",""
"Verifies that get_verified_accounts pagination works correctly with multiple verified accounts.","5745","test_get_verified_accounts_pagination","Near Citizens House","Wed Dec 17 21:07:46 UTC 2025","passed","Wed Dec 17 21:07:51 UTC 2025","Signature Verification","Verified Accounts Integration Tests","",""
"","8","should handle keys from different keypairs","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > extractEd25519PublicKeyHex > Positive Tests","Shared Library Unit Tests","",""
"Verifies that successful operations work correctly after a failed callback, demonstrating proper error recovery.","9912","test_successful_operation_after_failed_callback","Near Citizens House","Wed Dec 17 21:17:04 UTC 2025","passed","Wed Dec 17 21:17:14 UTC 2025","Failure Handling","Sputnik Bridge Integration Tests","",""
"","0","should include signature data in correct format","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > buildProofData > Positive Tests","Shared Library Unit Tests","",""
"Verifies that user_context_data at exactly the maximum limit (4096 bytes) is accepted.","3697","test_max_length_user_context_data","Near Citizens House","Wed Dec 17 21:06:38 UTC 2025","passed","Wed Dec 17 21:06:42 UTC 2025","Edge Cases","Verified Accounts Integration Tests","",""
"Verifies that the bridge contract is properly registered in the DAO's bridge role.","4916","test_bridge_connected_to_dao","Near Citizens House","Wed Dec 17 21:19:00 UTC 2025","passed","Wed Dec 17 21:19:05 UTC 2025","Contract Setup","Sputnik Bridge Integration Tests","",""
"","1","should throw for long nonce (33 bytes)","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"NEP-413 specifies tag = 2147484061 (2^31 + 413) as little-endian 4-byte prefix","1","should use correct NEP-413 tag (2^31 + 413)","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > computeNep413Hash > NEP-413 Tag Verification","Shared Library Unit Tests","",""
"
## Purpose
Verifies that a citizen cannot vote twice on the same proposal.

## Security
Prevents vote manipulation by ensuring one-vote-per-citizen per proposal.
","9902","test_cannot_vote_twice_on_same_proposal","Near Citizens House","Wed Dec 17 21:20:14 UTC 2025","passed","Wed Dec 17 21:20:24 UTC 2025","Citizen Voting","Sputnik Bridge Integration Tests","",""
"","67","should support Aadhaar attestation (ID=3)","Near Citizens House","Wed Dec 17 20:56:44 UTC 2025","passed","Wed Dec 17 20:56:44 UTC 2025","ZK Verification > verifyStoredProof > Positive Tests - Attestation Types","Shared Library Unit Tests","",""
"Verifies that a proposal is rejected when NO votes reach the effective threshold.","43956","test_vote_proposal_rejected_at_threshold","Near Citizens House","Wed Dec 17 21:14:20 UTC 2025","passed","Wed Dec 17 21:15:04 UTC 2025","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"Verifies ceiling division across multiple boundary transitions.","0","test_quorum_ceiling_division_correctness","Near Citizens House","Wed Dec 17 20:57:42 UTC 2025","passed","Wed Dec 17 20:57:42 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"","0","should work without ed25519: prefix","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > extractEd25519PublicKeyHex > Positive Tests - Prefix Handling","Shared Library Unit Tests","",""
"","0","test_proposal_input_serialization","Near Citizens House","Wed Dec 17 20:57:45 UTC 2025","passed","Wed Dec 17 20:57:45 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"Verifies that a proposal is approved when YES votes reach the effective threshold (max of quorum and 50%).","43292","test_vote_proposal_quorum_and_threshold_pass","Near Citizens House","Wed Dec 17 21:10:53 UTC 2025","passed","Wed Dec 17 21:11:36 UTC 2025","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"Verifies that adding a member with insufficient deposit (below DAO proposal bond) fails with appropriate error.","6861","test_add_member_insufficient_deposit","Near Citizens House","Wed Dec 17 21:15:14 UTC 2025","passed","Wed Dec 17 21:15:21 UTC 2025","Edge Cases","Sputnik Bridge Integration Tests","",""
"Verifies that callback_member_added cannot be called externally, protected by #[private] macro. Security-critical test.","5857","test_callback_member_added_cannot_be_called_externally","Near Citizens House","Wed Dec 17 21:18:38 UTC 2025","passed","Wed Dec 17 21:18:44 UTC 2025","Callback Security","Sputnik Bridge Integration Tests","",""
"Verifies that a description with 10,001 characters (one more than limit) fails validation.","50","test_description_boundary_limit_plus_1_fails","Near Citizens House","Wed Dec 17 20:57:42 UTC 2025","passed","Wed Dec 17 20:57:42 UTC 2025","Description Validation","Sputnik Bridge Unit Tests","",""
"Verifies insufficient contract balance is rejected before persisting verification.","51","test_insufficient_balance_rejected","Near Citizens House","Wed Dec 17 20:57:33 UTC 2025","passed","Wed Dec 17 20:57:33 UTC 2025","Store Verification","Verified Accounts Unit Tests","",""
"Verifies that dynamic quorum is calculated correctly as ceil(7% * citizen_count) when adding multiple citizens.","56231","test_dynamic_quorum_and_threshold_calculation","Near Citizens House","Wed Dec 17 21:09:46 UTC 2025","passed","Wed Dec 17 21:10:42 UTC 2025","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"","1","should produce exactly 32-byte (64 hex char) output","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > extractEd25519PublicKeyHex > Boundary Tests","Shared Library Unit Tests","",""
"","3","should reject signature for wrong recipient","Near Citizens House","Wed Dec 17 20:56:43 UTC 2025","passed","Wed Dec 17 20:56:43 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","60","should return detailed result with verifier address","Near Citizens House","Wed Dec 17 20:56:45 UTC 2025","passed","Wed Dec 17 20:56:45 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Happy Path","Shared Library Unit Tests","",""
"","0","rejects uppercase hex","Near Citizens House","Wed Dec 17 20:56:47 UTC 2025","passed","Wed Dec 17 20:56:47 UTC 2025","NEAR Account Validation > ethImplicitAccountSchema > invalid ETH-implicit accounts","Shared Library Unit Tests","",""
"
## Purpose
Verifies that whitespace-only descriptions are rejected as effectively empty.

## Input Validation
- Input: ""   \t\n   "" (whitespace only)
- Expected: Fails with ""cannot be empty"" (trimmed = empty)
","5336","test_create_proposal_whitespace_only_description","Near Citizens House","Wed Dec 17 21:18:24 UTC 2025","passed","Wed Dec 17 21:18:29 UTC 2025","Proposal Validation","Sputnik Bridge Integration Tests","",""
"","1","accepts accounts with underscores and hyphens","Near Citizens House","Wed Dec 17 20:56:47 UTC 2025","passed","Wed Dec 17 20:56:47 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"
## Purpose
Verifies that descriptions exceeding max length (10,000 chars) are rejected.

## Boundary Test
- Input: 10,001 characters (limit + 1)
- Expected: Fails with ""exceeds maximum"" error
","5339","test_create_proposal_too_long","Near Citizens House","Wed Dec 17 21:18:15 UTC 2025","passed","Wed Dec 17 21:18:21 UTC 2025","Proposal Validation","Sputnik Bridge Integration Tests","",""
