"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
## Purpose
Verifies proposal passes when majority (>50%) votes approve.

## Scenario
3 citizens: 1st vote → InProgress, 2nd vote → Approved (2/3 ≥ 50%)
","16693","test_proposal_passes_with_majority","Near Citizens House","Tue Jan 06 11:30:31 UTC 2026","passed","Tue Jan 06 11:30:48 UTC 2026","Proposal Outcomes","Sputnik Bridge Integration Tests","",""
"
## Purpose
Verifies that unverified users cannot be added as citizens.

## Sybil Resistance
Bridge checks verification status before creating proposal.
","5613","test_add_unverified_member_fails","Near Citizens House","Tue Jan 06 11:29:27 UTC 2026","passed","Tue Jan 06 11:29:33 UTC 2026","Member Addition","Sputnik Bridge Integration Tests","",""
"","0","rejects whitespace","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"Verifies unauthorized account cannot update backend wallet and receives appropriate error.","33","test_update_backend_wallet_unauthorized","Near Citizens House","Tue Jan 06 11:21:17 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Backend Wallet Management","Sputnik Bridge Unit Tests","",""
"","76","should resolve verifier contract for attestation ID 1","Near Citizens House","Tue Jan 06 11:21:03 UTC 2026","passed","Tue Jan 06 11:21:03 UTC 2026","ZK Verification > Verifier Contract Resolution > Happy Path","Shared Library Unit Tests","",""
"","0","accepts 0x + 40 lowercase hex chars","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEAR Account Validation > ethImplicitAccountSchema > valid ETH-implicit accounts","Shared Library Unit Tests","",""
"","0","should return null for empty accountId","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > parseUserContextData > Negative Tests","Shared Library Unit Tests","",""
"
## Purpose
Verifies that the backend wallet update operation succeeds and the new wallet is correctly stored.

## Note
The contract does not currently emit a backend_wallet_updated event.
This could be added as a future enhancement.
","5124","test_wallet_update_succeeds","Near Citizens House","Tue Jan 06 11:27:33 UTC 2026","passed","Tue Jan 06 11:27:38 UTC 2026","Backend Wallet Management","Sputnik Bridge Integration Tests","",""
"Verifies that store_verification rejects nullifier strings exceeding 80 character maximum length.","12","test_nullifier_too_long","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"Verifies that a single-character attestation_id is accepted.","19","test_attestation_id_single_char_allowed","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"Verifies that QuorumUpdatedEvent serializes correctly to JSON.","0","test_quorum_updated_event_serializes_correctly","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Events","Sputnik Bridge Unit Tests","",""
"Verifies that whitespace-only citizen_role is trimmed and rejected as empty.","12","test_initialization_whitespace_only_citizen_role_fails","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Initialization","Sputnik Bridge Unit Tests","",""
"Verifies that callback_proposal_created cannot be called externally, protected by #[private] macro. Security-critical test.","5114","test_callback_proposal_created_cannot_be_called_externally","Near Citizens House","Tue Jan 06 11:29:48 UTC 2026","passed","Tue Jan 06 11:29:53 UTC 2026","Callback Security","Sputnik Bridge Integration Tests","",""
"","0","should handle nonce with mixed byte values","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that user_context_data at the 4096 character limit is accepted.","19","test_user_context_data_max_length_allowed","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"","0","should return error for malformed signature","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","0","test_weight_kind_serialization","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Serialization","Sputnik DAO Interface Tests","",""
"","0","should handle nonce with all 0xFF values (max byte)","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"Verifies backend wallet can successfully update to a new wallet address with 1 yocto deposit.","13","test_update_backend_wallet","Near Citizens House","Tue Jan 06 11:21:17 UTC 2026","passed","Tue Jan 06 11:21:17 UTC 2026","Backend Wallet Management","Sputnik Bridge Unit Tests","",""
"Verifies ceil(14 * 7 / 100) = ceil(0.98) = 1.","0","test_quorum_with_14_citizens_equals_1","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"","2","should reject signature from wrong signer","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","0","should handle malformed proof with missing fields","Near Citizens House","Tue Jan 06 11:21:03 UTC 2026","passed","Tue Jan 06 11:21:03 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Negative Tests","Shared Library Unit Tests","",""
"
## Purpose
Verifies that add_member proposals are auto-approved by the bridge.

## Mechanism
Bridge has council role and auto-votes approve on AddMemberToRole proposals.
","7637","test_add_member_auto_approves","Near Citizens House","Tue Jan 06 11:29:17 UTC 2026","passed","Tue Jan 06 11:29:24 UTC 2026","Member Addition","Sputnik Bridge Integration Tests","",""
"","1","should handle keys from different keypairs","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > extractEd25519PublicKeyHex > Positive Tests","Shared Library Unit Tests","",""
"Verifies create_proposal schedules add_proposal call with correct target, gas, and trimmed description payload.","13","test_create_proposal_schedules_add_proposal","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Write Functions","Sputnik Bridge Unit Tests","",""
"Tests boundary transition from 0 to 1 quorum.","0","test_quorum_boundary_0_to_1","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Quorum Boundaries","Sputnik Bridge Unit Tests","",""
"Verifies callback handles promise failure during proposal creation with appropriate error.","13","test_callback_proposal_created_promise_failed","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Callbacks","Sputnik Bridge Unit Tests","",""
"Verifies the critical 0-to-1 citizen transition, where quorum updates from 0 to 1 and the first citizen can approve proposals.","9161","test_zero_to_one_citizen_quorum_transition","Near Citizens House","Tue Jan 06 11:28:24 UTC 2026","passed","Tue Jan 06 11:28:34 UTC 2026","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"Verifies that changing the challenge after signing invalidates the signature.","18","test_signature_wrong_challenge_rejected","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"","0","should return null when sigData is null","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > buildProofData > Negative Tests","Shared Library Unit Tests","",""
"Verifies that an already verified account cannot be verified again.","3589","test_account_already_verified_rejected","Near Citizens House","Tue Jan 06 11:25:38 UTC 2026","passed","Tue Jan 06 11:25:42 UTC 2026","Signature Verification","Verified Accounts Integration Tests","",""
"Verifies callback successfully processes verified account and schedules add_proposal.","14","test_callback_add_member_verified","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Callbacks","Sputnik Bridge Unit Tests","",""
"Verifies callback handles promise failure when approving quorum update with appropriate error.","13","test_callback_quorum_updated_promise_failed","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Callbacks","Sputnik Bridge Unit Tests","",""
"Tests serialization with realistic 21 public signals from passport proofs","0","test_verification_with_21_signals","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
"Verifies that the bridge contract is properly registered in the DAO's bridge role.","4110","test_bridge_connected_to_dao","Near Citizens House","Tue Jan 06 11:29:55 UTC 2026","passed","Tue Jan 06 11:29:59 UTC 2026","Contract Setup","Sputnik Bridge Integration Tests","",""
"Test 1.1.4: Verifies that the contract cannot be reinitialized after initial setup.","3062","test_init_cannot_reinitialize","Near Citizens House","Tue Jan 06 11:25:29 UTC 2026","passed","Tue Jan 06 11:25:32 UTC 2026","Initialization","Verified Accounts Integration Tests","",""
"Verifies that nonces with invalid length (not 32 bytes) are rejected.","3065","test_invalid_nonce_length","Near Citizens House","Tue Jan 06 11:25:31 UTC 2026","passed","Tue Jan 06 11:25:34 UTC 2026","Input Validation","Verified Accounts Integration Tests","",""
"Verifies that after wallet rotation, the old backend wallet is blocked from bridge write operations while the new backend wallet has full access. Security-critical test.","8253","test_backend_wallet_rotation_enforced","Near Citizens House","Tue Jan 06 11:27:28 UTC 2026","passed","Tue Jan 06 11:27:36 UTC 2026","Backend Wallet Management","Sputnik Bridge Integration Tests","",""
"Verifies that all-zeros nonce (edge case - weak randomness) is accepted.","3094","test_nonce_all_zeros","Near Citizens House","Tue Jan 06 11:25:28 UTC 2026","passed","Tue Jan 06 11:25:31 UTC 2026","Edge Cases","Verified Accounts Integration Tests","",""
"","1","should handle 64-byte signature (Ed25519 standard)","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > verifyNearSignature > Boundary Tests","Shared Library Unit Tests","",""
"","74","should handle proof with zero values","Near Citizens House","Tue Jan 06 11:21:02 UTC 2026","passed","Tue Jan 06 11:21:02 UTC 2026","ZK Verification > verifyStoredProof > Negative Tests","Shared Library Unit Tests","",""
"Verifies that unauthorized users cannot update the backend wallet address. Security-critical test.","5855","test_update_backend_wallet_unauthorized","Near Citizens House","Tue Jan 06 11:29:53 UTC 2026","passed","Tue Jan 06 11:29:59 UTC 2026","Access Control","Sputnik Bridge Integration Tests","",""
"","0","should produce deterministic hash for same inputs","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"Verifies that store_verification requires exactly 1 yoctoNEAR deposit. This prevents accidental calls and provides a small security measure.","3672","test_store_verification_requires_one_yocto","Near Citizens House","Tue Jan 06 11:25:24 UTC 2026","passed","Tue Jan 06 11:25:28 UTC 2026","Access Control","Verified Accounts Integration Tests","",""
"Verifies that only the current backend wallet can update the backend wallet and unauthorized accounts are rejected.","34","test_unauthorized_update_backend_wallet","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Backend Wallet Management","Verified Accounts Unit Tests","",""
"
## Purpose
Verifies that unicode characters (emoji, CJK, Arabic) are preserved in proposal descriptions.

## Unicode Support
Tests multi-language support: ""Vote on 🗳️ proposal 提案 مقترح""
","4612","test_create_proposal_unicode_description","Near Citizens House","Tue Jan 06 11:29:43 UTC 2026","passed","Tue Jan 06 11:29:47 UTC 2026","Proposal Validation","Sputnik Bridge Integration Tests","",""
"","1","should return error for invalid public key","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"Verifies that invalid NEAR signatures are rejected during NEP-413 verification.","18","test_invalid_signature","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"","0","rejects accounts starting with separator","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"
## Purpose
Verifies that voting within the valid period succeeds (baseline for expiry test).

## Expected
Immediate vote after proposal creation should succeed.
","9140","test_vote_before_expiry_succeeds","Near Citizens House","Tue Jan 06 11:30:32 UTC 2026","passed","Tue Jan 06 11:30:41 UTC 2026","Proposal Lifecycle","Sputnik Bridge Integration Tests","",""
"Verifies that quorum updates are atomic with member addition, with both member_added and quorum_updated events emitted.","7645","test_quorum_update_atomic_with_member_addition","Near Citizens House","Tue Jan 06 11:27:39 UTC 2026","passed","Tue Jan 06 11:27:47 UTC 2026","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"
## Purpose
Verifies proposal is rejected when majority (>50%) votes reject.

## Scenario
3 citizens: 1st reject → InProgress, 2nd reject → Rejected (2/3 ≥ 50%)
","16193","test_proposal_fails_with_majority_no","Near Citizens House","Tue Jan 06 11:30:30 UTC 2026","passed","Tue Jan 06 11:30:46 UTC 2026","Proposal Outcomes","Sputnik Bridge Integration Tests","",""
"","0","test_all_action_variants_serialization","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Serialization","Sputnik DAO Interface Tests","",""
"","0","should include ZK proof data","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > buildProofData > Positive Tests","Shared Library Unit Tests","",""
"","0","test_verification_summary_serialization","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
"","0","test_role_permission_borsh_roundtrip","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Serialization","Sputnik DAO Interface Tests","",""
"Verifies 1000 * 7 / 100 = 70.0 exactly.","0","test_quorum_with_1000_citizens_equals_70","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"Verifies that only the backend wallet can pause the contract and unauthorized accounts are rejected.","13","test_unauthorized_pause","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Pause/Unpause","Verified Accounts Unit Tests","",""
"Verifies that quorum calculation handles large citizen counts (100+) correctly without overflow using saturating arithmetic.","346422","test_quorum_calculation_with_many_citizens","Near Citizens House","Tue Jan 06 11:27:38 UTC 2026","passed","Tue Jan 06 11:33:25 UTC 2026","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"","0","should handle very long recipient string","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"Verifies that pause requires exactly 1 yoctoNEAR deposit.","3087","test_pause_requires_one_yocto","Near Citizens House","Tue Jan 06 11:25:34 UTC 2026","passed","Tue Jan 06 11:25:37 UTC 2026","Pause/Unpause","Verified Accounts Integration Tests","",""
"Verifies the DAO correctly tracks proposal IDs and counts.","3084","test_dao_proposal_counting","Near Citizens House","Tue Jan 06 11:27:35 UTC 2026","passed","Tue Jan 06 11:27:38 UTC 2026","DAO Sanity Tests","Sputnik Bridge Integration Tests","",""
"","0","should parse valid hex-encoded JSON input","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > parseUserContextData > Happy Path","Shared Library Unit Tests","",""
"","142","should use consistent RPC endpoint across calls","Near Citizens House","Tue Jan 06 11:21:03 UTC 2026","passed","Tue Jan 06 11:21:03 UTC 2026","ZK Verification > RPC Connection > Positive Tests","Shared Library Unit Tests","",""
"Verifies callback emits quorum_updated event when quorum update is successfully approved.","13","test_callback_quorum_updated","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Callbacks","Sputnik Bridge Unit Tests","",""
"Verifies that dynamic quorum is calculated correctly as ceil(7% * citizen_count) when adding multiple citizens.","55010","test_dynamic_quorum_and_threshold_calculation","Near Citizens House","Tue Jan 06 11:27:38 UTC 2026","passed","Tue Jan 06 11:28:33 UTC 2026","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"","0","identifies named accounts","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEAR Account Validation > getNearAccountType","Shared Library Unit Tests","",""
"
## Purpose
Verifies that VersionedVerification enum discriminants remain constant for record migration.

## Why This Matters
- If VersionedVerification::V1 discriminant changes, existing records become unreadable
- Lazy migration relies on correctly deserializing V1 records

## Expected Values
- V1: 0x00
","0","test_versioned_verification_discriminants_are_stable","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Storage Stability","Verified Accounts Unit Tests","",""
"","74","should return isValid=false for invalid proof","Near Citizens House","Tue Jan 06 11:21:02 UTC 2026","passed","Tue Jan 06 11:21:03 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Positive Tests","Shared Library Unit Tests","",""
"","0","test_role_kind_group_serialization","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Serialization","Sputnik DAO Interface Tests","",""
"Upgrade test: V2-specific get_upgrade_timestamp method works after upgrade. ContractV2 records the timestamp when V1 state was migrated.","5123","test_upgrade_v2_contract_upgrade_timestamp","Near Citizens House","Tue Jan 06 11:25:55 UTC 2026","passed","Tue Jan 06 11:26:00 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"Verifies that account ID mismatch between near_account_id and signature_data.account_id is rejected.","3595","test_account_id_mismatch","Near Citizens House","Tue Jan 06 11:25:31 UTC 2026","passed","Tue Jan 06 11:25:34 UTC 2026","Input Validation","Verified Accounts Integration Tests","",""
"","0","should include NEP-413 verification data","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > buildProofData > Happy Path","Shared Library Unit Tests","",""
"Verifies that invalid signatures (all zeros) are rejected.","3086","test_invalid_signature_rejected","Near Citizens House","Tue Jan 06 11:25:42 UTC 2026","passed","Tue Jan 06 11:25:45 UTC 2026","Signature Verification","Verified Accounts Integration Tests","",""
"","0","rejects empty string","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"","68","should handle proof with large BN254 field elements","Near Citizens House","Tue Jan 06 11:21:02 UTC 2026","passed","Tue Jan 06 11:21:02 UTC 2026","ZK Verification > verifyStoredProof > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that bridge initialization succeeds even if the DAO contract doesn't exist. Cross-contract calls will fail later.","3076","test_init_with_nonexistent_dao","Near Citizens House","Tue Jan 06 11:30:06 UTC 2026","passed","Tue Jan 06 11:30:09 UTC 2026","Contract Setup","Sputnik Bridge Integration Tests","",""
"Verifies that the bridge contract cannot be initialized twice.","4611","test_init_cannot_reinitialize","Near Citizens House","Tue Jan 06 11:30:04 UTC 2026","passed","Tue Jan 06 11:30:08 UTC 2026","Contract Setup","Sputnik Bridge Integration Tests","",""
"","2","should reject signature for wrong nonce","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"
## Purpose
Verifies that adding a member with exactly the required bond (1 NEAR) succeeds.

## Test 11.1.2 - add_member_with_exact_bond_succeeds

## Expected
Transaction succeeds with exactly 1 NEAR deposit.
","7141","test_add_member_with_exact_bond_succeeds","Near Citizens House","Tue Jan 06 11:28:34 UTC 2026","passed","Tue Jan 06 11:28:41 UTC 2026","Edge Cases","Sputnik Bridge Integration Tests","",""
"Verifies that a proposal remains InProgress when participation meets quorum but YES votes don't reach the threshold.","77125","test_vote_proposal_quorum_passes_threshold_fails","Near Citizens House","Tue Jan 06 11:28:20 UTC 2026","passed","Tue Jan 06 11:29:37 UTC 2026","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"Verifies that a single-character description passes validation.","13","test_description_boundary_single_char_passes","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Description Validation","Sputnik Bridge Unit Tests","",""
"Verifies that bridge initialization succeeds even if the verified-accounts contract doesn't exist. Cross-contract calls will fail later.","3089","test_init_with_nonexistent_verified_accounts","Near Citizens House","Tue Jan 06 11:30:06 UTC 2026","passed","Tue Jan 06 11:30:09 UTC 2026","Contract Setup","Sputnik Bridge Integration Tests","",""
"Verifies that empty citizen_role is rejected during initialization.","14","test_initialization_empty_citizen_role_fails","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Initialization","Sputnik Bridge Unit Tests","",""
"Verifies that backend wallet can pause and unpause the contract, emitting proper events.","25","test_pause_unpause","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Pause/Unpause","Verified Accounts Unit Tests","",""
"
## Purpose
Verifies that added member appears in the citizen role in SputnikDAO.

## Expected
is_account_in_role(""citizen"") returns true for added user.
","7636","test_member_appears_in_citizen_role","Near Citizens House","Tue Jan 06 11:29:33 UTC 2026","passed","Tue Jan 06 11:29:41 UTC 2026","Member Addition","Sputnik Bridge Integration Tests","",""
"Verifies that nonces longer than 32 bytes are rejected.","13","test_nonce_too_long","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"
## Purpose
Verifies that proposals with insufficient deposit are rejected.

## SputnikDAO Integration
SputnikDAO requires minimum bond (1 NEAR by default). 0.1 NEAR should fail.
","5131","test_create_proposal_insufficient_deposit","Near Citizens House","Tue Jan 06 11:29:37 UTC 2026","passed","Tue Jan 06 11:29:43 UTC 2026","Proposal Creation","Sputnik Bridge Integration Tests","",""
"","0","should handle JSON with null bytes","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEP-413 Verification > parseUserContextData > Edge Cases","Shared Library Unit Tests","",""
"Migrate function test: migrate() should fail if called by non-contract account. The #[private] attribute ensures only the contract account can call migrate().","3601","test_migrate_fails_when_called_by_non_contract_account","Near Citizens House","Tue Jan 06 11:25:45 UTC 2026","passed","Tue Jan 06 11:25:48 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"Verifies that signatures shorter than 64 bytes are rejected.","12","test_invalid_signature_length","Near Citizens House","Tue Jan 06 11:21:15 UTC 2026","passed","Tue Jan 06 11:21:15 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"Upgrade test: Batch queries work correctly after upgrade.","5622","test_upgrade_batch_queries_work","Near Citizens House","Tue Jan 06 11:25:47 UTC 2026","passed","Tue Jan 06 11:25:53 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"","74","should handle invalid attestation ID gracefully","Near Citizens House","Tue Jan 06 11:21:03 UTC 2026","passed","Tue Jan 06 11:21:03 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Negative Tests","Shared Library Unit Tests","",""
"Verifies that a proposal remains InProgress when not enough votes are cast to reach the effective threshold.","39364","test_vote_proposal_quorum_fails","Near Citizens House","Tue Jan 06 11:27:41 UTC 2026","passed","Tue Jan 06 11:28:20 UTC 2026","Dynamic Quorum","Sputnik Bridge Integration Tests","",""
"Verifies gas constants are within reasonable ranges for contract operations.","0","test_gas_constants_are_reasonable","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Constants","Sputnik Bridge Unit Tests","",""
"","0","test_vote_policy_serialization","Near Citizens House","Tue Jan 06 11:21:18 UTC 2026","passed","Tue Jan 06 11:21:18 UTC 2026","Serialization","Sputnik DAO Interface Tests","",""
"","0","accepts named accounts","Near Citizens House","Tue Jan 06 11:21:01 UTC 2026","passed","Tue Jan 06 11:21:01 UTC 2026","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
