"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests boundary transition from 6 to 7 quorum (85→86 citizens).","0","test_quorum_boundary_6_to_7","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Quorum Boundaries","Sputnik Bridge Unit Tests","",""
"","379","should handle proof with large BN254 field elements","Near Citizens House","Wed Dec 17 21:20:14 UTC 2025","passed","Wed Dec 17 21:20:14 UTC 2025","ZK Verification > verifyStoredProof > Boundary Tests","Shared Library Unit Tests","",""
"","0","should parse valid plain JSON input","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > parseUserContextData > Happy Path","Shared Library Unit Tests","",""
"","1","rejects separators at subaccount part boundaries","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","1","should produce deterministic hash for same inputs","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"Verifies that the contract returns the correct interface version string.","54","test_interface_version","Near Citizens House","Wed Dec 17 21:20:52 UTC 2025","passed","Wed Dec 17 21:20:52 UTC 2025","Composability Interface","Verified Accounts Unit Tests","",""
"Verifies signatures signed by a different key than the declared account are rejected.","68","test_signature_from_different_key_rejected","Near Citizens House","Wed Dec 17 21:20:53 UTC 2025","passed","Wed Dec 17 21:20:54 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"","5","should compute hash for valid message/nonce/recipient","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"","0","accepts implicit accounts","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"","96","should default to attestationId=1 when not specified","Near Citizens House","Wed Dec 17 21:20:14 UTC 2025","passed","Wed Dec 17 21:20:14 UTC 2025","ZK Verification > verifyStoredProof > Edge Cases","Shared Library Unit Tests","",""
"","2","should handle mixed binary and JSON data","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > parseUserContextData > Edge Cases","Shared Library Unit Tests","",""
"","1","should handle very long recipient string","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"Documents serialization behavior for WeightOrRatio::Ratio with zero denominator. This dangerous edge case (potential division-by-zero) is allowed at the type level. Consuming DAO contracts must validate that Ratio denominators are non-zero.","0","test_weight_or_ratio_zero_denominator_serialization","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"","0","should work without ed25519: prefix","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > extractEd25519PublicKeyHex > Positive Tests - Prefix Handling","Shared Library Unit Tests","",""
"","0","test_role_kind_group_serialization","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"","1","rejects all invalid examples from NEAR spec","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","488","should handle concurrent verification requests","Near Citizens House","Wed Dec 17 21:20:17 UTC 2025","passed","Wed Dec 17 21:20:17 UTC 2025","ZK Verification > RPC Failover Mechanism > Edge Cases","Shared Library Unit Tests","",""
"Verifies that store_verification rejects user_context_data strings exceeding 4096 character maximum length.","52","test_user_context_data_too_long","Near Citizens House","Wed Dec 17 21:20:53 UTC 2025","passed","Wed Dec 17 21:20:53 UTC 2025","Input Validation","Verified Accounts Unit Tests","",""
"Verifies that only the backend wallet can pause the contract and unauthorized accounts are rejected.","53","test_unauthorized_pause","Near Citizens House","Wed Dec 17 21:20:53 UTC 2025","passed","Wed Dec 17 21:20:53 UTC 2025","Pause/Unpause","Verified Accounts Unit Tests","",""
"Verifies that store_verification rejects when signature account_id doesn't match near_account_id parameter.","54","test_account_id_mismatch","Near Citizens House","Wed Dec 17 21:20:52 UTC 2025","passed","Wed Dec 17 21:20:52 UTC 2025","Input Validation","Verified Accounts Unit Tests","",""
"","5","should handle empty challenge message","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > verifyNearSignature > Edge Cases","Shared Library Unit Tests","",""
"Tests serialization with realistic 21 public signals from passport proofs","0","test_verified_account_with_21_signals","Near Citizens House","Wed Dec 17 21:20:56 UTC 2025","passed","Wed Dec 17 21:20:56 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"Verifies max safe value (u64::MAX / 7) calculates without overflow.","0","test_quorum_near_overflow_boundary","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Quorum Overflow","Sputnik Bridge Unit Tests","",""
"","0","test_self_proof_data_invalid_proof_type_fails","Near Citizens House","Wed Dec 17 21:20:56 UTC 2025","passed","Wed Dec 17 21:20:56 UTC 2025","Validation","Verified Accounts Interface Tests","",""
"Verifies that storing verifications is blocked when the contract is paused.","80","test_store_verification_when_paused","Near Citizens House","Wed Dec 17 21:20:53 UTC 2025","passed","Wed Dec 17 21:20:53 UTC 2025","Pause/Unpause","Verified Accounts Unit Tests","",""
"Verifies that nonces shorter than 32 bytes are rejected.","52","test_invalid_nonce_length","Near Citizens House","Wed Dec 17 21:20:53 UTC 2025","passed","Wed Dec 17 21:20:53 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"","216","should handle minimum attestation ID (1)","Near Citizens House","Wed Dec 17 21:20:16 UTC 2025","passed","Wed Dec 17 21:20:16 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Boundary Tests","Shared Library Unit Tests","",""
"","0","should require exactly 32-byte nonce","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"Verifies ceil(15 * 7 / 100) = ceil(1.05) = 2.","0","test_quorum_with_15_citizens_equals_2","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"","2","accepts minimum length (2 chars)","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"","1","test_role_permission_missing_name_fails","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Validation","Sputnik DAO Interface Tests","",""
"Verifies that ProposalCreatedEvent serializes correctly to JSON.","0","test_proposal_created_event_serializes_correctly","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Events","Sputnik Bridge Unit Tests","",""
"","0","test_action_serialization","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"","0","test_zk_proof_json_missing_b_field_fails","Near Citizens House","Wed Dec 17 21:20:56 UTC 2025","passed","Wed Dec 17 21:20:56 UTC 2025","Validation","Verified Accounts Interface Tests","",""
"Verifies callback emits member_added event and schedules get_policy when member is successfully added.","54","test_callback_member_added","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"","115","should resolve verifier contract for attestation ID 1","Near Citizens House","Wed Dec 17 21:20:17 UTC 2025","passed","Wed Dec 17 21:20:17 UTC 2025","ZK Verification > Verifier Contract Resolution > Happy Path","Shared Library Unit Tests","",""
"","322","should return isValid=false for invalid proof","Near Citizens House","Wed Dec 17 21:20:15 UTC 2025","passed","Wed Dec 17 21:20:15 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Positive Tests","Shared Library Unit Tests","",""
"Verifies callback handles promise failure during proposal creation with appropriate error.","54","test_callback_proposal_created_promise_failed","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"","0","should handle malformed proof with missing fields","Near Citizens House","Wed Dec 17 21:20:16 UTC 2025","passed","Wed Dec 17 21:20:16 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Negative Tests","Shared Library Unit Tests","",""
"","1","should build proof data from valid inputs","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > buildProofData > Happy Path","Shared Library Unit Tests","",""
"","1","rejects uppercase letters","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","0","test_role_kind_everyone_serialization","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"","1","should return error for malformed signature","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"Verifies that quorum is monotonically increasing as citizen count grows.","0","test_invariant_quorum_monotonic_increasing","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Invariants","Sputnik Bridge Unit Tests","",""
"Verifies 100 * 7 / 100 = 7.0 exactly (no ceiling needed).","0","test_quorum_with_100_citizens_equals_7","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"","279","should complete within reasonable time (30s)","Near Citizens House","Wed Dec 17 21:20:17 UTC 2025","passed","Wed Dec 17 21:20:17 UTC 2025","ZK Verification > RPC Failover Mechanism > Timeout Handling","Shared Library Unit Tests","",""
"","0","test_vote_policy_serialization","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"Verifies that creating a proposal with a whitespace-only description fails.","55","test_create_proposal_whitespace_only_description_fails","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Description Validation","Sputnik Bridge Unit Tests","",""
"Verifies that nonces longer than 32 bytes are rejected.","55","test_nonce_too_long","Near Citizens House","Wed Dec 17 21:20:53 UTC 2025","passed","Wed Dec 17 21:20:54 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"","0","should include signature data in correct format","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > buildProofData > Positive Tests","Shared Library Unit Tests","",""
"","1","should convert nonce to base64","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > buildProofData > Positive Tests","Shared Library Unit Tests","",""
"","0","test_empty_public_signals","Near Citizens House","Wed Dec 17 21:20:56 UTC 2025","passed","Wed Dec 17 21:20:56 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"","1","accepts standard named accounts","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"","6","should reject signature for wrong message","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"
## Purpose
Verifies the complete happy path for storing a verified account with real ED25519 cryptographic signatures.

## Preconditions
- Backend wallet is configured as contract owner
- User has a valid ED25519 keypair
- NEP-413 signature is properly formatted and valid

## Expected Behavior
1. Verification is stored without panic
2. Account is marked as verified
3. Verified count increments to 1
4. `verification_stored` event is emitted with correct JSON format
5. Account data is retrievable with correct nullifier
","66","test_happy_path_store_verification","Near Citizens House","Wed Dec 17 21:20:54 UTC 2025","passed","Wed Dec 17 21:20:54 UTC 2025","Store Verification","Verified Accounts Unit Tests","",""
"","1","should produce different hash for different nonces","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"Verifies callback extracts proposal kind and schedules act_proposal for quorum update.","54","test_callback_got_quorum_proposal","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"","0","accepts accounts with underscores and hyphens","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"Verifies unauthorized account cannot add member and receives appropriate error.","123","test_add_member_unauthorized_fails","Near Citizens House","Wed Dec 17 21:21:02 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Access Control","Sputnik Bridge Unit Tests","",""
"","1","should parse valid hex-encoded JSON input","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > parseUserContextData > Happy Path","Shared Library Unit Tests","",""
"","6","should handle 64-byte signature (Ed25519 standard)","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > verifyNearSignature > Boundary Tests","Shared Library Unit Tests","",""
"Verifies MAX_DESCRIPTION_LENGTH constant has expected value of 10,000 characters.","0","test_max_description_length_constant","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Constants","Sputnik Bridge Unit Tests","",""
"","196","should cache successful RPC endpoint","Near Citizens House","Wed Dec 17 21:20:16 UTC 2025","passed","Wed Dec 17 21:20:17 UTC 2025","ZK Verification > RPC Failover Mechanism > Positive Tests","Shared Library Unit Tests","",""
"Verifies that get_account returns None for non-existent accounts.","54","test_get_account_empty","Near Citizens House","Wed Dec 17 21:20:52 UTC 2025","passed","Wed Dec 17 21:20:52 UTC 2025","Composability Interface","Verified Accounts Unit Tests","",""
"","0","test_weight_or_ratio_ratio_serialization","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"","0","returns null for invalid accounts","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > getNearAccountType","Shared Library Unit Tests","",""
"Verifies that signatures shorter than 64 bytes are rejected.","52","test_invalid_signature_length","Near Citizens House","Wed Dec 17 21:20:53 UTC 2025","passed","Wed Dec 17 21:20:53 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"Alias test to align documentation naming; asserts backend wallet update succeeds and persists.","55","test_update","Near Citizens House","Wed Dec 17 21:20:52 UTC 2025","passed","Wed Dec 17 21:20:52 UTC 2025","Backend Wallet Management","Verified Accounts Unit Tests","",""
"","0","rejects wrong length","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > nearImplicitAccountSchema > invalid implicit accounts","Shared Library Unit Tests","",""
"Verifies quorum is 0 when there are no citizens.","0","test_quorum_with_0_citizens_equals_0","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"Tests boundary transition from 1 to 2 quorum (14→15 citizens).","0","test_quorum_boundary_1_to_2","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Quorum Boundaries","Sputnik Bridge Unit Tests","",""
"","105","should handle well-formed proof structure","Near Citizens House","Wed Dec 17 21:20:13 UTC 2025","passed","Wed Dec 17 21:20:13 UTC 2025","ZK Verification > verifyStoredProof > Happy Path (Network Connectivity)","Shared Library Unit Tests","",""
"","0","test_all_action_variants_serialization","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"Verifies callback successfully processes proposal creation and schedules act_proposal.","55","test_callback_proposal_created","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"","0","rejects whitespace","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"Verifies that store_verification rejects attestation_id strings exceeding 1 character maximum length.","53","test_attestation_id_too_long","Near Citizens House","Wed Dec 17 21:20:52 UTC 2025","passed","Wed Dec 17 21:20:53 UTC 2025","Input Validation","Verified Accounts Unit Tests","",""
"Verifies 1000 * 7 / 100 = 70.0 exactly.","0","test_quorum_with_1000_citizens_equals_70","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"Verifies that whitespace-only citizen_role is trimmed and rejected as empty.","54","test_initialization_whitespace_only_citizen_role_fails","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Initialization","Sputnik Bridge Unit Tests","",""
"","0","should return null for malformed JSON","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > parseUserContextData > Negative Tests","Shared Library Unit Tests","",""
"","0","test_weight_kind_serialization","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"Verifies get_info returns correct contract configuration information.","54","test_get_info","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Read Functions","Sputnik Bridge Unit Tests","",""
"","0","should handle JSON with null bytes","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > parseUserContextData > Edge Cases","Shared Library Unit Tests","",""
"Verifies that batch get_accounts returns None for all non-existent accounts.","53","test_get_accounts_empty","Near Citizens House","Wed Dec 17 21:20:52 UTC 2025","passed","Wed Dec 17 21:20:52 UTC 2025","Composability Interface","Verified Accounts Unit Tests","",""
"Verifies backend wallet can successfully update to a new wallet address with 1 yocto deposit.","68","test_update_backend_wallet","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Backend Wallet Management","Sputnik Bridge Unit Tests","",""
"","0","should include ZK proof data","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > buildProofData > Positive Tests","Shared Library Unit Tests","",""
"Verifies that verified_at matches the block timestamp when the verification was stored.","55","test_verification_timestamp_matches_block_time","Near Citizens House","Wed Dec 17 21:20:54 UTC 2025","passed","Wed Dec 17 21:20:54 UTC 2025","Store Verification","Verified Accounts Unit Tests","",""
"Tests exact 14% boundary at 200 citizens.","0","test_quorum_boundary_exact_14_percent","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Quorum Boundaries","Sputnik Bridge Unit Tests","",""
"","0","test_role_permission_borsh_roundtrip","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"Tests boundary transition from 0 to 1 quorum.","0","test_quorum_boundary_0_to_1","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Quorum Boundaries","Sputnik Bridge Unit Tests","",""
"","0","rejects uppercase 0X prefix","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > ethImplicitAccountSchema > invalid ETH-implicit accounts","Shared Library Unit Tests","",""
"Verifies that get_accounts rejects batch queries exceeding maximum size of 100 accounts.","54","test_batch_size_exceeded_get_accounts","Near Citizens House","Wed Dec 17 21:20:53 UTC 2025","passed","Wed Dec 17 21:20:53 UTC 2025","Input Validation","Verified Accounts Unit Tests","",""
"","0","identifies implicit accounts","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > getNearAccountType","Shared Library Unit Tests","",""
"Verifies that store_verification rejects ZK proof with 'b' component strings exceeding 80 character maximum length.","53","test_proof_component_b_too_long","Near Citizens House","Wed Dec 17 21:20:53 UTC 2025","passed","Wed Dec 17 21:20:53 UTC 2025","Proof Validation","Verified Accounts Unit Tests","",""
"","0","accepts numeric-only accounts","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"","1","test_proposal_kind_unknown_variant_deserialization_fails","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Validation","Sputnik DAO Interface Tests","",""
"","0","should reject short signature","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > verifyNearSignature > Boundary Tests","Shared Library Unit Tests","",""
"","0","should convert base64 nonce to array","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > parseUserContextData > Positive Tests","Shared Library Unit Tests","",""
"Documents that WeightOrRatio::Ratio allows zero denominator at the type level. This is a dangerous edge case that could cause division-by-zero in consuming contracts. Validation must happen in the DAO contract, not the interface.","0","test_weight_or_ratio_zero_denominator_allowed","Near Citizens House","Wed Dec 17 21:21:06 UTC 2025","passed","Wed Dec 17 21:21:06 UTC 2025","Validation","Sputnik DAO Interface Tests","",""
"","0","returns true for valid accounts","Near Citizens House","Wed Dec 17 21:20:18 UTC 2025","passed","Wed Dec 17 21:20:18 UTC 2025","NEAR Account Validation > isValidNearAccountId","Shared Library Unit Tests","",""
"","1","should handle empty message","Near Citizens House","Wed Dec 17 21:20:11 UTC 2025","passed","Wed Dec 17 21:20:11 UTC 2025","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"","176","should handle invalid attestation ID gracefully","Near Citizens House","Wed Dec 17 21:20:15 UTC 2025","passed","Wed Dec 17 21:20:15 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Negative Tests","Shared Library Unit Tests","",""
"","2","should handle empty public signals array","Near Citizens House","Wed Dec 17 21:20:16 UTC 2025","passed","Wed Dec 17 21:20:16 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Edge Cases","Shared Library Unit Tests","",""
"Verifies callback handles promise failure when creating vote proposal with appropriate error.","55","test_callback_vote_proposal_created_promise_failed","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"Verifies callback emits quorum_updated event when quorum update is successfully approved.","53","test_callback_quorum_updated","Near Citizens House","Wed Dec 17 21:21:03 UTC 2025","passed","Wed Dec 17 21:21:03 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
