"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies callback handles promise failure when creating vote proposal with appropriate error.","56","test_callback_vote_proposal_created_promise_failed","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"","0","test_proposal_input_serialization","Near Citizens House","Tue Dec 16 18:23:48 UTC 2025","passed","Tue Dec 16 18:23:48 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"","0","identifies named accounts","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > getNearAccountType","Shared Library Unit Tests","",""
"Verifies duplicate nullifiers are rejected even for different accounts.","81","test_nullifier_reuse_rejected","Near Citizens House","Tue Dec 16 18:17:29 UTC 2025","passed","Tue Dec 16 18:17:29 UTC 2025","Store Verification","Verified Accounts Unit Tests","",""
"Verifies quorum is 0 when there are no citizens.","0","test_quorum_with_0_citizens_equals_0","Near Citizens House","Tue Dec 16 18:22:22 UTC 2025","passed","Tue Dec 16 18:22:22 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"Verifies that newly initialized contract starts with zero verified accounts.","54","test_invariant_verified_count_starts_at_zero","Near Citizens House","Tue Dec 16 18:17:28 UTC 2025","passed","Tue Dec 16 18:17:28 UTC 2025","Invariants","Verified Accounts Unit Tests","",""
"","5","should reject signature for wrong message","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","3","should handle empty challenge message","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > verifyNearSignature > Edge Cases","Shared Library Unit Tests","",""
"","208","should successfully connect to at least one RPC endpoint","Near Citizens House","Tue Dec 16 18:23:54 UTC 2025","passed","Tue Dec 16 18:23:55 UTC 2025","ZK Verification > RPC Failover Mechanism > Happy Path","Shared Library Unit Tests","",""
"Verifies that nonces shorter than 32 bytes are rejected.","60","test_invalid_nonce_length","Near Citizens House","Tue Dec 16 18:17:28 UTC 2025","passed","Tue Dec 16 18:17:28 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"Verifies that store_verification rejects ZK proof with 'c' component strings exceeding 80 character maximum length.","54","test_proof_component_c_too_long","Near Citizens House","Tue Dec 16 18:17:28 UTC 2025","passed","Tue Dec 16 18:17:28 UTC 2025","Proof Validation","Verified Accounts Unit Tests","",""
"","0","should handle malformed proof with missing fields","Near Citizens House","Tue Dec 16 18:23:54 UTC 2025","passed","Tue Dec 16 18:23:54 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Negative Tests","Shared Library Unit Tests","",""
"","1","rejects uppercase letters","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","4","should reject invalid signature","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","5","should verify signature with unicode challenge","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > verifyNearSignature > Positive Tests","Shared Library Unit Tests","",""
"","1","accepts standard named accounts","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"Verifies that changing the challenge after signing invalidates the signature.","80","test_signature_wrong_challenge_rejected","Near Citizens House","Tue Dec 16 18:17:29 UTC 2025","passed","Tue Dec 16 18:17:29 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"","0","should return null for malformed JSON","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > parseUserContextData > Negative Tests","Shared Library Unit Tests","",""
"Verifies ceil(14 * 7 / 100) = ceil(0.98) = 1.","0","test_quorum_with_14_citizens_equals_1","Near Citizens House","Tue Dec 16 18:22:22 UTC 2025","passed","Tue Dec 16 18:22:22 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"","153","should handle well-formed proof structure","Near Citizens House","Tue Dec 16 18:23:52 UTC 2025","passed","Tue Dec 16 18:23:52 UTC 2025","ZK Verification > verifyStoredProof > Happy Path (Network Connectivity)","Shared Library Unit Tests","",""
"","82","should resolve verifier contract for attestation ID 1","Near Citizens House","Tue Dec 16 18:23:55 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","ZK Verification > Verifier Contract Resolution > Happy Path","Shared Library Unit Tests","",""
"Alias test to align documentation naming; asserts backend wallet update succeeds and persists.","53","test_update","Near Citizens House","Tue Dec 16 18:17:27 UTC 2025","passed","Tue Dec 16 18:17:27 UTC 2025","Backend Wallet Management","Verified Accounts Unit Tests","",""
"","1","should convert nonce to base64","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > buildProofData > Positive Tests","Shared Library Unit Tests","",""
"","0","rejects separators at subaccount part boundaries","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","0","should produce different hash for different messages","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"Verifies callback successfully processes quorum proposal creation and schedules get_proposal.","55","test_callback_quorum_proposal_created","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"Verifies that signatures longer than 64 bytes are rejected.","53","test_signature_too_long","Near Citizens House","Tue Dec 16 18:17:28 UTC 2025","passed","Tue Dec 16 18:17:29 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"","0","test_zk_proof_borsh_roundtrip","Near Citizens House","Tue Dec 16 18:18:55 UTC 2025","passed","Tue Dec 16 18:18:55 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"","7","should verify valid signature from correct signer","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > verifyNearSignature > Happy Path","Shared Library Unit Tests","",""
"","0","should handle maximum allowed length (4096 chars)","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > parseUserContextData > Boundary Tests","Shared Library Unit Tests","",""
"","72","should include verifier address on success","Near Citizens House","Tue Dec 16 18:23:53 UTC 2025","passed","Tue Dec 16 18:23:53 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Happy Path","Shared Library Unit Tests","",""
"","0","should return null for empty accountId","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > parseUserContextData > Negative Tests","Shared Library Unit Tests","",""
"Verifies signature replay protection rejects storing the same signature twice.","80","test_signature_replay_rejected","Near Citizens House","Tue Dec 16 18:17:29 UTC 2025","passed","Tue Dec 16 18:17:29 UTC 2025","Store Verification","Verified Accounts Unit Tests","",""
"","0","accepts named accounts","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"Verifies that a description with 10,001 characters (one more than limit) fails validation.","53","test_description_boundary_limit_plus_1_fails","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Description Validation","Sputnik Bridge Unit Tests","",""
"","0","should throw for invalid base58 characters","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > extractEd25519PublicKeyHex > Negative Tests","Shared Library Unit Tests","",""
"Verifies that empty citizen_role is rejected during initialization.","58","test_initialization_empty_citizen_role_fails","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:22 UTC 2025","Initialization","Sputnik Bridge Unit Tests","",""
"Verifies that store_verification rejects when signature account_id doesn't match near_account_id parameter.","54","test_account_id_mismatch","Near Citizens House","Tue Dec 16 18:17:27 UTC 2025","passed","Tue Dec 16 18:17:27 UTC 2025","Input Validation","Verified Accounts Unit Tests","",""
"","0","test_zk_proof_json_invalid_a_array_length_fails","Near Citizens House","Tue Dec 16 18:18:55 UTC 2025","passed","Tue Dec 16 18:18:55 UTC 2025","Validation","Verified Accounts Interface Tests","",""
"
## Purpose
Verifies the complete happy path for storing a verified account with real ED25519 cryptographic signatures.

## Preconditions
- Backend wallet is configured as contract owner
- User has a valid ED25519 keypair
- NEP-413 signature is properly formatted and valid

## Expected Behavior
1. Verification is stored without panic
2. Account is marked as verified
3. Verified count increments to 1
4. `verification_stored` event is emitted with correct JSON format
5. Account data is retrievable with correct nullifier
","67","test_happy_path_store_verification","Near Citizens House","Tue Dec 16 18:17:29 UTC 2025","passed","Tue Dec 16 18:17:29 UTC 2025","Store Verification","Verified Accounts Unit Tests","",""
"Verifies that invalid NEAR signatures are rejected during NEP-413 verification.","64","test_invalid_signature","Near Citizens House","Tue Dec 16 18:17:28 UTC 2025","passed","Tue Dec 16 18:17:28 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"Verifies quorum calculation scales correctly with large citizen counts.","0","test_quorum_large_numbers","Near Citizens House","Tue Dec 16 18:22:22 UTC 2025","passed","Tue Dec 16 18:22:22 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"Verifies that batch verification returns false for all non-verified accounts.","52","test_are_accounts_verified_empty","Near Citizens House","Tue Dec 16 18:17:27 UTC 2025","passed","Tue Dec 16 18:17:27 UTC 2025","Composability Interface","Verified Accounts Unit Tests","",""
"","0","test_remove_member_from_role_serialization","Near Citizens House","Tue Dec 16 18:23:48 UTC 2025","passed","Tue Dec 16 18:23:48 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"","149","should handle different attestation IDs consistently","Near Citizens House","Tue Dec 16 18:23:54 UTC 2025","passed","Tue Dec 16 18:23:54 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Edge Cases","Shared Library Unit Tests","",""
"","0","returns null for invalid accounts","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > getNearAccountType","Shared Library Unit Tests","",""
"Verifies QUORUM_PERCENT constant has expected value of 7%.","0","test_quorum_percent_constant","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Constants","Sputnik Bridge Unit Tests","",""
"Verifies that a nullifier exactly 80 characters long is accepted.","71","test_nullifier_max_length_allowed","Near Citizens House","Tue Dec 16 18:17:27 UTC 2025","passed","Tue Dec 16 18:17:27 UTC 2025","Input Validation","Verified Accounts Unit Tests","",""
"Tests serialization with realistic 21 public signals from passport proofs","0","test_verified_account_with_21_signals","Near Citizens House","Tue Dec 16 18:18:55 UTC 2025","passed","Tue Dec 16 18:18:55 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"Verifies ceiling division across multiple boundary transitions.","0","test_quorum_ceiling_division_correctness","Near Citizens House","Tue Dec 16 18:22:22 UTC 2025","passed","Tue Dec 16 18:22:22 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"Verifies that proof validation accepts fewer than 21 public signals.","72","test_public_signals_under_max_allowed","Near Citizens House","Tue Dec 16 18:17:28 UTC 2025","passed","Tue Dec 16 18:17:28 UTC 2025","Proof Validation","Verified Accounts Unit Tests","",""
"Verifies that ProposalCreatedEvent serializes correctly to JSON.","0","test_proposal_created_event_serializes_correctly","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Events","Sputnik Bridge Unit Tests","",""
"Verifies callback successfully processes proposal creation and schedules act_proposal.","56","test_callback_proposal_created","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"Verifies that pagination handles large limit values gracefully on empty data without panicking.","56","test_pagination_with_large_limit_on_empty","Near Citizens House","Tue Dec 16 18:17:28 UTC 2025","passed","Tue Dec 16 18:17:28 UTC 2025","Read Functions","Verified Accounts Unit Tests","",""
"","0","should return error for malformed signature","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"Verifies that creating a proposal with a whitespace-only description fails.","57","test_create_proposal_whitespace_only_description_fails","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Description Validation","Sputnik Bridge Unit Tests","",""
"Verifies max safe value (u64::MAX / 7) calculates without overflow.","0","test_quorum_near_overflow_boundary","Near Citizens House","Tue Dec 16 18:22:22 UTC 2025","passed","Tue Dec 16 18:22:22 UTC 2025","Quorum Overflow","Sputnik Bridge Unit Tests","",""
"","0","rejects uppercase hex","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > ethImplicitAccountSchema > invalid ETH-implicit accounts","Shared Library Unit Tests","",""
"","3","should reject signature for wrong recipient","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","0","should return null when sigData is null","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > buildProofData > Negative Tests","Shared Library Unit Tests","",""
"","1","should handle empty recipient string","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"","7","should reject signature from wrong signer","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","0","test_self_proof_data_json_roundtrip","Near Citizens House","Tue Dec 16 18:18:55 UTC 2025","passed","Tue Dec 16 18:18:55 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"Verifies that a proof with exactly 21 public signals within the length limit is accepted.","135","test_public_signals_at_max_length_allowed","Near Citizens House","Tue Dec 16 18:17:28 UTC 2025","passed","Tue Dec 16 18:17:28 UTC 2025","Proof Validation","Verified Accounts Unit Tests","",""
"","0","should handle hex with leading zeros","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > parseUserContextData > Edge Cases","Shared Library Unit Tests","",""
"","0","rejects non-hex characters","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > nearImplicitAccountSchema > invalid implicit accounts","Shared Library Unit Tests","",""
"","0","returns true for valid accounts","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > isValidNearAccountId","Shared Library Unit Tests","",""
"Tests boundary transition from 2 to 3 quorum (28→29 citizens).","0","test_quorum_boundary_2_to_3","Near Citizens House","Tue Dec 16 18:22:22 UTC 2025","passed","Tue Dec 16 18:22:22 UTC 2025","Quorum Boundaries","Sputnik Bridge Unit Tests","",""
"Verifies unauthorized account cannot add member and receives appropriate error.","122","test_add_member_unauthorized_fails","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Access Control","Sputnik Bridge Unit Tests","",""
"Verifies 100 * 7 / 100 = 7.0 exactly (no ceiling needed).","0","test_quorum_with_100_citizens_equals_7","Near Citizens House","Tue Dec 16 18:22:22 UTC 2025","passed","Tue Dec 16 18:22:22 UTC 2025","Quorum Calculation","Sputnik Bridge Unit Tests","",""
"","222","should cache verifier address","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","ZK Verification > Verifier Contract Resolution > Positive Tests","Shared Library Unit Tests","",""
"","192","should return isValid=false for invalid proof","Near Citizens House","Tue Dec 16 18:23:53 UTC 2025","passed","Tue Dec 16 18:23:54 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Positive Tests","Shared Library Unit Tests","",""
"","0","test_verified_account_serialization","Near Citizens House","Tue Dec 16 18:18:55 UTC 2025","passed","Tue Dec 16 18:18:55 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"","3","should handle proof components exceeding typical size limits","Near Citizens House","Tue Dec 16 18:23:54 UTC 2025","passed","Tue Dec 16 18:23:54 UTC 2025","ZK Verification > verifyStoredProofWithDetails > Boundary Tests","Shared Library Unit Tests","",""
"Verifies empty string is rejected when updating citizen role.","55","test_update_citizen_role_empty_fails","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Citizen Role Management","Sputnik Bridge Unit Tests","",""
"Verifies that verified_at matches the block timestamp when the verification was stored.","67","test_verification_timestamp_matches_block_time","Near Citizens House","Tue Dec 16 18:17:29 UTC 2025","passed","Tue Dec 16 18:17:29 UTC 2025","Store Verification","Verified Accounts Unit Tests","",""
"","0","test_role_permission_missing_name_fails","Near Citizens House","Tue Dec 16 18:23:48 UTC 2025","passed","Tue Dec 16 18:23:48 UTC 2025","Validation","Sputnik DAO Interface Tests","",""
"Verifies that store_verification rejects attestation_id strings exceeding 1 character maximum length.","53","test_attestation_id_too_long","Near Citizens House","Tue Dec 16 18:17:27 UTC 2025","passed","Tue Dec 16 18:17:27 UTC 2025","Input Validation","Verified Accounts Unit Tests","",""
"","568","should handle concurrent verification requests","Near Citizens House","Tue Dec 16 18:23:55 UTC 2025","passed","Tue Dec 16 18:23:55 UTC 2025","ZK Verification > RPC Failover Mechanism > Edge Cases","Shared Library Unit Tests","",""
"Verifies that creating a proposal with an empty description fails.","55","test_create_proposal_empty_description_fails","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Description Validation","Sputnik Bridge Unit Tests","",""
"Verifies that get_accounts rejects batch queries exceeding maximum size of 100 accounts.","55","test_batch_size_exceeded_get_accounts","Near Citizens House","Tue Dec 16 18:17:27 UTC 2025","passed","Tue Dec 16 18:17:27 UTC 2025","Input Validation","Verified Accounts Unit Tests","",""
"","7","should verify signature with different valid nonces","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > verifyNearSignature > Positive Tests","Shared Library Unit Tests","",""
"","0","test_role_kind_everyone_serialization","Near Citizens House","Tue Dec 16 18:23:48 UTC 2025","passed","Tue Dec 16 18:23:48 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"Verifies callback emits quorum_updated event when quorum update is successfully approved.","53","test_callback_quorum_updated","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Callbacks","Sputnik Bridge Unit Tests","",""
"","0","rejects wrong length","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > nearImplicitAccountSchema > invalid implicit accounts","Shared Library Unit Tests","",""
"","1","accepts all valid examples from NEAR spec","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"KNOWN BEHAVIOR: Empty key body returns empty hex string. This documents current behavior - consider throwing an error instead since an empty key is invalid for cryptographic operations.","0","should handle key with only prefix (returns empty hex)","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > extractEd25519PublicKeyHex > Edge Cases","Shared Library Unit Tests","",""
"","3","should reject signature for wrong nonce","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","0","test_empty_public_signals","Near Citizens House","Tue Dec 16 18:18:55 UTC 2025","passed","Tue Dec 16 18:18:55 UTC 2025","Serialization","Verified Accounts Interface Tests","",""
"Verifies all configured account IDs are valid and non-empty after contract initialization.","55","test_invariant_all_config_accounts_valid_after_init","Near Citizens House","Tue Dec 16 18:22:22 UTC 2025","passed","Tue Dec 16 18:22:22 UTC 2025","Invariants","Sputnik Bridge Unit Tests","",""
"Verifies that is_paused() correctly reflects the actual contract state after pause and unpause operations.","106","test_invariant_paused_state_consistent","Near Citizens House","Tue Dec 16 18:17:28 UTC 2025","passed","Tue Dec 16 18:17:28 UTC 2025","Invariants","Verified Accounts Unit Tests","",""
"","0","rejects accounts longer than 64 chars","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","0","test_all_action_variants_serialization","Near Citizens House","Tue Dec 16 18:23:48 UTC 2025","passed","Tue Dec 16 18:23:48 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"","1","should produce exactly 32-byte (64 hex char) output","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > extractEd25519PublicKeyHex > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that only the backend wallet can store verifications and unauthorized accounts are rejected.","95","test_unauthorized_write","Near Citizens House","Tue Dec 16 18:17:27 UTC 2025","passed","Tue Dec 16 18:17:27 UTC 2025","Access Control","Verified Accounts Unit Tests","",""
"","0","should handle unicode messages correctly","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"","0","rejects wrong length","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > ethImplicitAccountSchema > invalid ETH-implicit accounts","Shared Library Unit Tests","",""
"","0","accepts 0x + 40 lowercase hex chars","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > ethImplicitAccountSchema > valid ETH-implicit accounts","Shared Library Unit Tests","",""
"","1","should produce different hash for different recipients","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"Verifies that a single-character description passes validation.","56","test_description_boundary_single_char_passes","Near Citizens House","Tue Dec 16 18:22:21 UTC 2025","passed","Tue Dec 16 18:22:21 UTC 2025","Description Validation","Sputnik Bridge Unit Tests","",""
"","1","rejects consecutive separators","Near Citizens House","Tue Dec 16 18:23:56 UTC 2025","passed","Tue Dec 16 18:23:56 UTC 2025","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","1","test_proposal_kind_unknown_variant_deserialization_fails","Near Citizens House","Tue Dec 16 18:23:48 UTC 2025","passed","Tue Dec 16 18:23:48 UTC 2025","Validation","Sputnik DAO Interface Tests","",""
"Verifies signatures signed by a different key than the declared account are rejected.","68","test_signature_from_different_key_rejected","Near Citizens House","Tue Dec 16 18:17:28 UTC 2025","passed","Tue Dec 16 18:17:29 UTC 2025","Signature Verification","Verified Accounts Unit Tests","",""
"","0","test_vote_policy_serialization","Near Citizens House","Tue Dec 16 18:23:48 UTC 2025","passed","Tue Dec 16 18:23:48 UTC 2025","Serialization","Sputnik DAO Interface Tests","",""
"Verifies create_proposal schedules add_proposal call with correct target, gas, and trimmed description payload.","33","test_create_proposal_schedules_add_proposal","Near Citizens House","Tue Dec 16 18:22:22 UTC 2025","passed","Tue Dec 16 18:22:22 UTC 2025","Write Functions","Sputnik Bridge Unit Tests","",""
"","0","should parse valid plain JSON input","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > parseUserContextData > Happy Path","Shared Library Unit Tests","",""
"","0","should include signature data in correct format","Near Citizens House","Tue Dec 16 18:23:50 UTC 2025","passed","Tue Dec 16 18:23:50 UTC 2025","NEP-413 Verification > buildProofData > Positive Tests","Shared Library Unit Tests","",""
