"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should handle maximum allowed length (4096 chars)","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > parseUserContextData > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that unauthorized accounts cannot pause the contract. Security-critical test.","3236","test_unauthorized_pause","Near Citizens House","Wed Jan 14 11:01:35 UTC 2026","passed","Wed Jan 14 11:01:39 UTC 2026","Access Control","Verified Accounts Integration Tests","",""
"","0","returns null for invalid accounts","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > getNearAccountType","Shared Library Unit Tests","",""
"Verifies duplicate nullifiers are rejected even for different accounts.","40","test_nullifier_reuse_rejected","Near Citizens House","Wed Jan 14 11:01:09 UTC 2026","passed","Wed Jan 14 11:01:09 UTC 2026","Store Verification","Verified Accounts Unit Tests","",""
"","0","accepts maximum length (64 chars)","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"Verifies that newly initialized contract starts with zero verified accounts.","28","test_invariant_verified_count_starts_at_zero","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Invariants","Verified Accounts Unit Tests","",""
"","1","rejects all invalid examples from NEAR spec","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","149","should use consistent RPC endpoint across calls","Near Citizens House","Wed Jan 14 11:00:13 UTC 2026","passed","Wed Jan 14 11:00:14 UTC 2026","ZK Verification > RPC Connection > Positive Tests","Shared Library Unit Tests","",""
"Verifies that store_verification rejects when signature recipient doesn't match the contract account.","29","test_recipient_mismatch","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"","1","should reject signature for wrong nonce","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"Verifies that calling pause() when already paused fails with descriptive error.","44","test_double_pause_rejected","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Pause/Unpause","Verified Accounts Unit Tests","",""
"Tests serialization with realistic 21 public signals from passport proofs","0","test_verification_with_21_signals","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
"Verifies that are_verified rejects batch queries exceeding maximum size of 100 accounts.","29","test_batch_size_exceeded_are_verified","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"","0","identifies named accounts","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > getNearAccountType","Shared Library Unit Tests","",""
"","0","rejects empty string","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"","2","should reject signature from wrong signer","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"Verifies that proof components exactly at the 80 character limit are accepted.","34","test_proof_components_at_max_length_allowed","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Proof Validation","Verified Accounts Unit Tests","",""
"Verifies that store_verification rejects when signature account_id doesn't match near_account_id parameter.","29","test_account_id_mismatch","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"","0","rejects accounts longer than 64 chars","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"Upgrade test: Batch queries work correctly after upgrade.","5615","test_upgrade_batch_queries_work","Near Citizens House","Wed Jan 14 11:02:03 UTC 2026","passed","Wed Jan 14 11:02:08 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"","60","should successfully connect to Celo RPC endpoint","Near Citizens House","Wed Jan 14 11:00:13 UTC 2026","passed","Wed Jan 14 11:00:13 UTC 2026","ZK Verification > RPC Connection > Happy Path","Shared Library Unit Tests","",""
"Verifies that user_context_data at exactly the maximum limit (4096 bytes) is accepted.","3069","test_max_length_user_context_data","Near Citizens House","Wed Jan 14 11:01:39 UTC 2026","passed","Wed Jan 14 11:01:42 UTC 2026","Edge Cases","Verified Accounts Integration Tests","",""
"","0","returns false for invalid accounts","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > isValidNearAccountId","Shared Library Unit Tests","",""
"","0","should handle nonce with mixed byte values","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that get_verifications rejects batch queries exceeding maximum size of 100 accounts.","29","test_batch_size_exceeded_get_verifications","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"","0","rejects uppercase letters","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"Verifies that is_paused() correctly reflects the actual contract state after pause and unpause operations.","57","test_invariant_paused_state_consistent","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Invariants","Verified Accounts Unit Tests","",""
"","0","rejects accounts ending with separator","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","67","should include verifier address on success","Near Citizens House","Wed Jan 14 11:00:13 UTC 2026","passed","Wed Jan 14 11:00:13 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Happy Path","Shared Library Unit Tests","",""
"Verifies that the contract initializes correctly with proper backend wallet, zero count, and unpaused state.","2095","test_contract_initialization","Near Citizens House","Wed Jan 14 11:01:39 UTC 2026","passed","Wed Jan 14 11:01:41 UTC 2026","Initialization","Verified Accounts Integration Tests","",""
"Verifies that the backend wallet can pause and unpause the contract correctly.","3265","test_authorized_pause_unpause","Near Citizens House","Wed Jan 14 11:01:35 UTC 2026","passed","Wed Jan 14 11:01:39 UTC 2026","Access Control","Verified Accounts Integration Tests","",""
"Verifies signatures signed by a different key than the declared account are rejected.","34","test_signature_from_different_key_rejected","Near Citizens House","Wed Jan 14 11:01:09 UTC 2026","passed","Wed Jan 14 11:01:09 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"Verifies that changing the nonce after signing invalidates the signature.","35","test_signature_wrong_nonce_rejected","Near Citizens House","Wed Jan 14 11:01:09 UTC 2026","passed","Wed Jan 14 11:01:09 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"Verifies that changing the recipient after signing invalidates the signature.","30","test_signature_wrong_recipient_rejected","Near Citizens House","Wed Jan 14 11:01:09 UTC 2026","passed","Wed Jan 14 11:01:09 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"","0","rejects uppercase hex","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearImplicitAccountSchema > invalid implicit accounts","Shared Library Unit Tests","",""
"Verifies that store_verification rejects attestation_id strings exceeding 1 character maximum length.","29","test_attestation_id_too_long","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"","2","should verify signature with different valid nonces","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > verifyNearSignature > Positive Tests","Shared Library Unit Tests","",""
"","0","accepts standard named accounts","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"Verifies that signatures shorter than 64 bytes are rejected.","29","test_invalid_signature_length","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:09 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"","0","test_zk_proof_borsh_roundtrip","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
"Upgrade test: After redeploying contract code, new verifications work correctly.","5104","test_upgrade_new_verifications_work","Near Citizens House","Wed Jan 14 11:02:04 UTC 2026","passed","Wed Jan 14 11:02:09 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"","0","should handle input exceeding typical maximum length","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > parseUserContextData > Boundary Tests","Shared Library Unit Tests","",""
"","0","should handle empty recipient string","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"","65","should handle well-formed proof structure","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","ZK Verification > verifyStoredProof > Happy Path (Network Connectivity)","Shared Library Unit Tests","",""
"","0","accepts deeply nested subaccounts","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"","137","should handle different attestation IDs consistently","Near Citizens House","Wed Jan 14 11:00:13 UTC 2026","passed","Wed Jan 14 11:00:13 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Edge Cases","Shared Library Unit Tests","",""
"Verifies that invalid signatures (all zeros) are rejected.","3070","test_invalid_signature_rejected","Near Citizens House","Wed Jan 14 11:01:53 UTC 2026","passed","Wed Jan 14 11:01:56 UTC 2026","Signature Verification","Verified Accounts Integration Tests","",""
"Verifies all read-only view functions return correct values for empty contract state.","29","test_read_functions","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Read Functions","Verified Accounts Unit Tests","",""
"","0","rejects wrong length","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearImplicitAccountSchema > invalid implicit accounts","Shared Library Unit Tests","",""
"Upgrade test: Account uniqueness persists across upgrade.","4590","test_upgrade_account_uniqueness_persists","Near Citizens House","Wed Jan 14 11:01:58 UTC 2026","passed","Wed Jan 14 11:02:03 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"Verifies that backend wallet can be updated by the current backend wallet, emitting proper events.","44","test_update_backend_wallet","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Backend Wallet Management","Verified Accounts Unit Tests","",""
"","0","should produce different hash for different messages","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"Verifies that replay attempts are rejected by account uniqueness.","3584","test_signature_replay_rejected","Near Citizens House","Wed Jan 14 11:01:49 UTC 2026","passed","Wed Jan 14 11:01:53 UTC 2026","Security","Verified Accounts Integration Tests","",""
"Verifies that backend_wallet is always valid and non-empty after contract initialization.","28","test_invariant_backend_wallet_always_valid","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Invariants","Verified Accounts Unit Tests","",""
"Verifies that all-zeros nonce (edge case - weak randomness) is accepted.","3068","test_nonce_all_zeros","Near Citizens House","Wed Jan 14 11:01:39 UTC 2026","passed","Wed Jan 14 11:01:42 UTC 2026","Edge Cases","Verified Accounts Integration Tests","",""
"Upgrade test: V2-specific get_upgrade_timestamp method works after upgrade. ContractV2 records the timestamp when V1 state was migrated.","5108","test_upgrade_v2_contract_upgrade_timestamp","Near Citizens House","Wed Jan 14 11:02:13 UTC 2026","passed","Wed Jan 14 11:02:18 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"Verifies that only the current backend wallet can update the backend wallet and unauthorized accounts are rejected.","74","test_unauthorized_update_backend_wallet","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Backend Wallet Management","Verified Accounts Unit Tests","",""
"","0","should produce different hash for different nonces","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > computeNep413Hash > Happy Path","Shared Library Unit Tests","",""
"","0","accepts implicit accounts","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"","2","should verify valid signature from correct signer","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > verifyNearSignature > Happy Path","Shared Library Unit Tests","",""
"","0","accepts numeric-only accounts","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > valid named accounts","Shared Library Unit Tests","",""
"Migrate function test: migrate() should fail if called by non-contract account. The #[private] attribute ensures only the contract account can call migrate().","3581","test_migrate_fails_when_called_by_non_contract_account","Near Citizens House","Wed Jan 14 11:01:56 UTC 2026","passed","Wed Jan 14 11:01:59 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"Upgrade test: Nullifier protection persists across V1 to V2 upgrade.","5103","test_upgrade_nullifier_protection_persists","Near Citizens House","Wed Jan 14 11:02:07 UTC 2026","passed","Wed Jan 14 11:02:12 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"","0","should throw for short nonce (31 bytes)","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > computeNep413Hash > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that are_verified enforces the batch size limit of 100 accounts.","2390","test_batch_size_limit_enforced","Near Citizens House","Wed Jan 14 11:01:48 UTC 2026","passed","Wed Jan 14 11:01:51 UTC 2026","Security","Verified Accounts Integration Tests","",""
"Verifies that is_verified returns false for accounts that have not been verified.","2561","test_is_verified_returns_false_for_unverified","Near Citizens House","Wed Jan 14 11:01:46 UTC 2026","passed","Wed Jan 14 11:01:48 UTC 2026","Read Functions","Verified Accounts Integration Tests","",""
"","68","should return isValid=false for invalid proof","Near Citizens House","Wed Jan 14 11:00:13 UTC 2026","passed","Wed Jan 14 11:00:13 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Positive Tests","Shared Library Unit Tests","",""
"Test 2.7.2: Verifies that read operations (is_verified, get_verified_count, list_verifications) still work when the contract is paused.","3621","test_pause_allows_read_operations","Near Citizens House","Wed Jan 14 11:01:45 UTC 2026","passed","Wed Jan 14 11:01:49 UTC 2026","Pause/Unpause","Verified Accounts Integration Tests","",""
"Verifies that pagination returns empty when from_index is beyond existing data.","2067","test_pagination_from_index_beyond_data","Near Citizens House","Wed Jan 14 11:01:43 UTC 2026","passed","Wed Jan 14 11:01:45 UTC 2026","Pagination","Verified Accounts Integration Tests","",""
"","0","rejects uppercase 0X prefix","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > ethImplicitAccountSchema > invalid ETH-implicit accounts","Shared Library Unit Tests","",""
"","122","should cache verifier address","Near Citizens House","Wed Jan 14 11:00:14 UTC 2026","passed","Wed Jan 14 11:00:14 UTC 2026","ZK Verification > Verifier Contract Resolution > Positive Tests","Shared Library Unit Tests","",""
"Verifies that only the backend wallet can pause the contract and unauthorized accounts are rejected.","29","test_unauthorized_pause","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Pause/Unpause","Verified Accounts Unit Tests","",""
"Verifies that batch verification handles empty input array correctly.","29","test_are_verified_empty_input","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Composability Interface","Verified Accounts Unit Tests","",""
"","62","should complete within reasonable time (30s)","Near Citizens House","Wed Jan 14 11:00:14 UTC 2026","passed","Wed Jan 14 11:00:14 UTC 2026","ZK Verification > RPC Connection > Timeout Handling","Shared Library Unit Tests","",""
"","0","should handle maximum attestation ID (3)","Near Citizens House","Wed Jan 14 11:00:13 UTC 2026","passed","Wed Jan 14 11:00:13 UTC 2026","ZK Verification > verifyStoredProofWithDetails > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that the backend wallet can be updated and the new wallet gains proper permissions.","4241","test_update_backend_wallet","Near Citizens House","Wed Jan 14 11:01:35 UTC 2026","passed","Wed Jan 14 11:01:40 UTC 2026","Access Control","Verified Accounts Integration Tests","",""
"","1","should reject invalid signature","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"","0","accepts ETH-implicit accounts","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"","0","should handle unicode messages correctly","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"","0","rejects uppercase hex","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > ethImplicitAccountSchema > invalid ETH-implicit accounts","Shared Library Unit Tests","",""
"
## Purpose
Verifies that VersionedVerification enum discriminants remain constant for record migration.

## Why This Matters
- If VersionedVerification::V1 discriminant changes, existing records become unreadable
- Lazy migration relies on correctly deserializing V1 records

## Expected Values
- V1: 0x00
","0","test_versioned_verification_discriminants_are_stable","Near Citizens House","Wed Jan 14 11:01:09 UTC 2026","passed","Wed Jan 14 11:01:09 UTC 2026","Storage Stability","Verified Accounts Unit Tests","",""
"KNOWN BEHAVIOR: Empty key body returns empty hex string. This documents current behavior - consider throwing an error instead since an empty key is invalid for cryptographic operations.","0","should handle key with only prefix (returns empty hex)","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > extractEd25519PublicKeyHex > Edge Cases","Shared Library Unit Tests","",""
"Verifies that user_context_data at the 4096 character limit is accepted.","35","test_user_context_data_max_length_allowed","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Input Validation","Verified Accounts Unit Tests","",""
"Verifies that unpause requires exactly 1 yoctoNEAR deposit.","3579","test_unpause_requires_one_yocto","Near Citizens House","Wed Jan 14 11:01:45 UTC 2026","passed","Wed Jan 14 11:01:49 UTC 2026","Pause/Unpause","Verified Accounts Integration Tests","",""
"","1","should reject signature for wrong message","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"Upgrade test: Contract state fields (backend_wallet, paused) persist across upgrade.","3594","test_upgrade_preserves_contract_state","Near Citizens House","Wed Jan 14 11:02:09 UTC 2026","passed","Wed Jan 14 11:02:13 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"","0","should throw for invalid base58 characters","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > extractEd25519PublicKeyHex > Negative Tests","Shared Library Unit Tests","",""
"Verifies that pagination handles large limit values gracefully on empty data without panicking.","29","test_pagination_with_large_limit_on_empty","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Read Functions","Verified Accounts Unit Tests","",""
"","1","should handle 64-byte signature (Ed25519 standard)","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > verifyNearSignature > Boundary Tests","Shared Library Unit Tests","",""
"Verifies that signatures longer than 64 bytes are rejected.","29","test_signature_too_long","Near Citizens House","Wed Jan 14 11:01:09 UTC 2026","passed","Wed Jan 14 11:01:09 UTC 2026","Signature Verification","Verified Accounts Unit Tests","",""
"","0","accepts named accounts","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearAccountIdSchema","Shared Library Unit Tests","",""
"","0","rejects consecutive separators","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEAR Account Validation > nearNamedAccountSchema > invalid named accounts","Shared Library Unit Tests","",""
"","69","should handle proof with zero values","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","ZK Verification > verifyStoredProof > Negative Tests","Shared Library Unit Tests","",""
"","0","test_zk_proof_json_roundtrip","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Serialization","Verified Accounts Interface Tests","",""
"","0","should convert base64 nonce to array","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > parseUserContextData > Positive Tests","Shared Library Unit Tests","",""
"Upgrade test: V2-specific get_nationality_disclosed method works after upgrade. V1 records should have nationality_disclosed=false (default for migrated records).","4600","test_upgrade_v2_nationality_disclosed_field","Near Citizens House","Wed Jan 14 11:02:17 UTC 2026","passed","Wed Jan 14 11:02:21 UTC 2026","Versioning","Verified Accounts Integration Tests","",""
"
## Purpose
Verifies that StorageKey enum discriminants remain constant across contract versions.
These discriminants are used as storage prefixes for NEAR SDK collections.

## Why This Matters
- If StorageKey::Nullifiers changes from 0x00 to 0x01, all existing nullifiers become orphaned
- This is a **silent data corruption** bug - contract deploys but data is lost
- Borsh uses enum declaration order to assign discriminants (0x00, 0x01, 0x02...)

## Expected Values
- Nullifiers: 0x00
- Accounts: 0x01
","0","test_storage_key_discriminants_are_stable","Near Citizens House","Wed Jan 14 11:01:09 UTC 2026","passed","Wed Jan 14 11:01:09 UTC 2026","Storage Stability","Verified Accounts Unit Tests","",""
"Verifies that store_verification rejects ZK proof with any public_signal string exceeding 80 character maximum length.","29","test_public_signal_item_too_long","Near Citizens House","Wed Jan 14 11:01:08 UTC 2026","passed","Wed Jan 14 11:01:08 UTC 2026","Proof Validation","Verified Accounts Unit Tests","",""
"","0","should return null for empty string","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > parseUserContextData > Boundary Tests","Shared Library Unit Tests","",""
"","1","should reject signature for wrong recipient","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > verifyNearSignature > Negative Tests","Shared Library Unit Tests","",""
"Stress test: store many verifications and validate count and pagination behavior.","1012395","test_stress_bulk_verifications_and_pagination","Near Citizens House","Wed Jan 14 11:01:56 UTC 2026","passed","Wed Jan 14 11:18:48 UTC 2026","Stress Tests","Verified Accounts Integration Tests","",""
"","0","should handle very long recipient string","Near Citizens House","Wed Jan 14 11:00:12 UTC 2026","passed","Wed Jan 14 11:00:12 UTC 2026","NEP-413 Verification > computeNep413Hash > Edge Cases","Shared Library Unit Tests","",""
"Verifies that account ID mismatch between near_account_id and signature_data.account_id is rejected.","3567","test_account_id_mismatch","Near Citizens House","Wed Jan 14 11:01:42 UTC 2026","passed","Wed Jan 14 11:01:45 UTC 2026","Input Validation","Verified Accounts Integration Tests","",""
